0.62832,0.62832,0.62832,0.62832,0.62832,0.62832,0.62832,0.62832,0.62832,0.62832,0.67792,0.67792,0.67792,0.67792,0.67792,0.67792,0.67792,0.67792,0.67792,0.67792,0.73144,0.73144,0.73144,0.73144,0.73144,0.73144,0.73144,0.73144,0.73144,0.73144,0.78919,0.78919,0.78919,0.78919,0.78919,0.78919,0.78919,0.78919,0.78919,0.78919,0.85149,0.85149,0.85149,0.85149,0.85149,0.85149,0.85149,0.85149,0.85149,0.85149,0.91871,0.91871,0.91871,0.91871,0.91871,0.91871,0.91871,0.91871,0.91871,0.91871,0.99124,0.99124,0.99124,0.99124,0.99124,0.99124,0.99124,0.99124,0.99124,0.99124,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.1539,1.1539,1.1539,1.1539,1.1539,1.1539,1.1539,1.1539,1.1539,1.1539,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.245,1.3433,1.3433,1.3433,1.3433,1.3433,1.3433,1.3433,1.3433,1.3433,1.3433,1.4494,1.4494,1.4494,1.4494,1.4494,1.4494,1.4494,1.4494,1.4494,1.4494,1.5638,1.5638,1.5638,1.5638,1.5638,1.5638,1.5638,1.5638,1.5638,1.5638,1.6873,1.6873,1.6873,1.6873,1.6873,1.6873,1.6873,1.6873,1.6873,1.6873,1.8205,1.8205,1.8205,1.8205,1.8205,1.8205,1.8205,1.8205,1.8205,1.8205,1.9642,1.9642,1.9642,1.9642,1.9642,1.9642,1.9642,1.9642,1.9642,1.9642,2.1192,2.1192,2.1192,2.1192,2.1192,2.1192,2.1192,2.1192,2.1192,2.1192,2.2865,2.2865,2.2865,2.2865,2.2865,2.2865,2.2865,2.2865,2.2865,2.2865,2.4671,2.4671,2.4671,2.4671,2.4671,2.4671,2.4671,2.4671,2.4671,2.4671,2.6618,2.6618,2.6618,2.6618,2.6618,2.6618,2.6618,2.6618,2.6618,2.6618,2.872,2.872,2.872,2.872,2.872,2.872,2.872,2.872,2.872,2.872,3.0987,3.0987,3.0987,3.0987,3.0987,3.0987,3.0987,3.0987,3.0987,3.0987,3.3433,3.3433,3.3433,3.3433,3.3433,3.3433,3.3433,3.3433,3.3433,3.3433,3.6073,3.6073,3.6073,3.6073,3.6073,3.6073,3.6073,3.6073,3.6073,3.6073,3.8921,3.8921,3.8921,3.8921,3.8921,3.8921,3.8921,3.8921,3.8921,3.8921,4.1993,4.1993,4.1993,4.1993,4.1993,4.1993,4.1993,4.1993,4.1993,4.1993,4.5309,4.5309,4.5309,4.5309,4.5309,4.5309,4.5309,4.5309,4.5309,4.5309,4.8885,4.8885,4.8885,4.8885,4.8885,4.8885,4.8885,4.8885,4.8885,4.8885,5.2745,5.2745,5.2745,5.2745,5.2745,5.2745,5.2745,5.2745,5.2745,5.2745,5.6909,5.6909,5.6909,5.6909,5.6909,5.6909,5.6909,5.6909,5.6909,5.6909,6.1402,6.1402,6.1402,6.1402,6.1402,6.1402,6.1402,6.1402,6.1402,6.1402,6.6249,6.6249,6.6249,6.6249,6.6249,6.6249,6.6249,6.6249,6.6249,6.6249,7.1479,7.1479,7.1479,7.1479,7.1479,7.1479,7.1479,7.1479,7.1479,7.1479,7.7122,7.7122,7.7122,7.7122,7.7122,7.7122,7.7122,7.7122,7.7122,7.7122,8.3211,8.3211,8.3211,8.3211,8.3211,8.3211,8.3211,8.3211,8.3211,8.3211,8.978,8.978,8.978,8.978,8.978,8.978,8.978,8.978,8.978,8.978,9.6868,9.6868,9.6868,9.6868,9.6868,9.6868,9.6868,9.6868,9.6868,9.6868,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,11.277,11.277,11.277,11.277,11.277,11.277,11.277,11.277,11.277,11.277,12.167,12.167,12.167,12.167,12.167,12.167,12.167,12.167,12.167,12.167,13.127,13.127,13.127,13.127,13.127,13.127,13.127,13.127,13.127,13.127,14.164,14.164,14.164,14.164,14.164,14.164,14.164,14.164,14.164,14.164,15.282,15.282,15.282,15.282,15.282,15.282,15.282,15.282,15.282,15.282,16.488,16.488,16.488,16.488,16.488,16.488,16.488,16.488,16.488,16.488,17.79,17.79,17.79,17.79,17.79,17.79,17.79,17.79,17.79,17.79,19.195,19.195,19.195,19.195,19.195,19.195,19.195,19.195,19.195,19.195,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,22.345,22.345,22.345,22.345,22.345,22.345,22.345,22.345,22.345,22.345,24.109,24.109,24.109,24.109,24.109,24.109,24.109,24.109,24.109,24.109,26.012,26.012,26.012,26.012,26.012,26.012,26.012,26.012,26.012,26.012,28.066,28.066,28.066,28.066,28.066,28.066,28.066,28.066,28.066,28.066,30.282,30.282,30.282,30.282,30.282,30.282,30.282,30.282,30.282,30.282,32.672,32.672,32.672,32.672,32.672,32.672,32.672,32.672,32.672,32.672,35.252,35.252,35.252,35.252,35.252,35.252,35.252,35.252,35.252,35.252,38.035,38.035,38.035,38.035,38.035,38.035,38.035,38.035,38.035,38.035,41.037,41.037,41.037,41.037,41.037,41.037,41.037,41.037,41.037,41.037,44.277,44.277,44.277,44.277,44.277,44.277,44.277,44.277,44.277,44.277,47.773,47.773,47.773,47.773,47.773,47.773,47.773,47.773,47.773,47.773,51.544,51.544,51.544,51.544,51.544,51.544,51.544,51.544,51.544,51.544,55.613,55.613,55.613,55.613,55.613,55.613,55.613,55.613,55.613,55.613,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,64.741,64.741,64.741,64.741,64.741,64.741,64.741,64.741,64.741,64.741,69.852,69.852,69.852,69.852,69.852,69.852,69.852,69.852,69.852,69.852,75.367,75.367,75.367,75.367,75.367,75.367,75.367,75.367,75.367,75.367,81.317,81.317,81.317,81.317,81.317,81.317,81.317,81.317,81.317,81.317,87.736,87.736,87.736,87.736,87.736,87.736,87.736,87.736,87.736,87.736,94.663,94.663,94.663,94.663,94.663,94.663,94.663,94.663,94.663,94.663,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,110.2,110.2,110.2,110.2,110.2,110.2,110.2,110.2,110.2,110.2,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,128.29,128.29,128.29,128.29,128.29,128.29,128.29,128.29,128.29,128.29,138.41,138.41,138.41,138.41,138.41,138.41,138.41,138.41,138.41,138.41,149.34,149.34,149.34,149.34,149.34,149.34,149.34,149.34,149.34,149.34,161.13,161.13,161.13,161.13,161.13,161.13,161.13,161.13,161.13,161.13,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,173.85,187.58,187.58,187.58,187.58,187.58,187.58,187.58,187.58,187.58,187.58,202.39,202.39,202.39,202.39,202.39,202.39,202.39,202.39,202.39,202.39,218.36,218.36,218.36,218.36,218.36,218.36,218.36,218.36,218.36,218.36,235.6,235.6,235.6,235.6,235.6,235.6,235.6,235.6,235.6,235.6,254.2,254.2,254.2,254.2,254.2,254.2,254.2,254.2,254.2,254.2,274.27,274.27,274.27,274.27,274.27,274.27,274.27,274.27,274.27,274.27,295.92,295.92,295.92,295.92,295.92,295.92,295.92,295.92,295.92,295.92,319.29,319.29,319.29,319.29,319.29,319.29,319.29,319.29,319.29,319.29,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,344.49,371.69,371.69,371.69,371.69,371.69,371.69,371.69,371.69,371.69,371.69,401.03,401.03,401.03,401.03,401.03,401.03,401.03,401.03,401.03,401.03,432.69,432.69,432.69,432.69,432.69,432.69,432.69,432.69,432.69,432.69,466.85,466.85,466.85,466.85,466.85,466.85,466.85,466.85,466.85,466.85,503.71,503.71,503.71,503.71,503.71,503.71,503.71,503.71,503.71,503.71,543.48,543.48,543.48,543.48,543.48,543.48,543.48,543.48,543.48,543.48,586.38,586.38,586.38,586.38,586.38,586.38,586.38,586.38,586.38,586.38,632.67,632.67,632.67,632.67,632.67,632.67,632.67,632.67,632.67,632.67,682.62,682.62,682.62,682.62,682.62,682.62,682.62,682.62,682.62,682.62,736.51,736.51,736.51,736.51,736.51,736.51,736.51,736.51,736.51,736.51,794.66,794.66,794.66,794.66,794.66,794.66,794.66,794.66,794.66,794.66,857.39,857.39,857.39,857.39,857.39,857.39,857.39,857.39,857.39,857.39,925.08,925.08,925.08,925.08,925.08,925.08,925.08,925.08,925.08,925.08,998.11,998.11,998.11,998.11,998.11,998.11,998.11,998.11,998.11,998.11,1076.9,1076.9,1076.9,1076.9,1076.9,1076.9,1076.9,1076.9,1076.9,1076.9,1161.9,1161.9,1161.9,1161.9,1161.9,1161.9,1161.9,1161.9,1161.9,1161.9	0.62832,0.62832,0.67792,0.67792,0.73144,0.73144,0.78919,0.78919,0.85149,0.85149,0.91871,0.91871,0.99124,0.99124,1.0695,1.0695,1.1539,1.1539,1.245,1.245,1.3433,1.3433,1.4494,1.4494,1.5638,1.5638,1.6873,1.6873,1.8205,1.8205,1.9642,1.9642,2.1192,2.1192,2.2865,2.2865,2.4671,2.4671,2.6618,2.6618,2.872,2.872,3.0987,3.0987,3.3433,3.3433,3.6073,3.6073,3.8921,3.8921,4.1993,4.1993,4.5309,4.5309,4.8885,4.8885,5.2745,5.2745,5.6909,5.6909,6.1402,6.1402,6.6249,6.6249,7.1479,7.1479,7.7122,7.7122,8.3211,8.3211,8.978,8.978,9.6868,9.6868,10.452,10.452,11.277,11.277,12.167,12.167,13.127,13.127,14.164,14.164,15.282,15.282,16.488,16.488,17.79,17.79,19.195,19.195,20.71,20.71,22.345,22.345,24.109,24.109,26.012,26.012,28.066,28.066,30.282,30.282,32.672,32.672,35.252,35.252,38.035,38.035,41.037,41.037,44.277,44.277,47.773,47.773,51.544,51.544,55.613,55.613,60.004,60.004,64.741,64.741,69.852,69.852,75.367,75.367,81.317,81.317,87.736,87.736,94.663,94.663,102.14,102.14,110.2,110.2,118.9,118.9,128.29,128.29,138.41,138.41,149.34,149.34,161.13,161.13,173.85,173.85,187.58,187.58,202.39,202.39,218.36,218.36,235.6,235.6,254.2,254.2,274.27,274.27,295.92,295.92,319.29,319.29,344.49,344.49,371.69,371.69,401.03,401.03,432.69,432.69,466.85,466.85,503.71,503.71,543.48,543.48,586.38,586.38,632.67,632.67,682.62,682.62,736.51,736.51,794.66,794.66,857.39,857.39,925.08,925.08,998.11,998.11,1076.9,1076.9,1161.9,1161.9
0.5872,0.58906,0.58914,0.58979,0.58999,0.59161,0.59165,0.59355,0.59613,0.61912,0.58318,0.58404,0.58454,0.58617,0.58622,0.5866,0.58766,0.58878,0.58937,0.58999,0.58067,0.58096,0.58151,0.58259,0.58282,0.58314,0.58368,0.58472,0.58528,0.58572,0.57725,0.57798,0.57907,0.57937,0.57941,0.58036,0.58222,0.5834,0.5836,0.58383,0.57123,0.57272,0.57417,0.57508,0.5751,0.57606,0.57742,0.57764,0.57858,0.57935,0.5685,0.56948,0.57047,0.57124,0.57155,0.57173,0.57193,0.57355,0.5744,0.57515,0.56336,0.56336,0.56429,0.56564,0.56566,0.56709,0.56882,0.56893,0.56898,0.56924,0.52837,0.55695,0.55876,0.559,0.55938,0.5607,0.56277,0.56425,0.56439,0.56529,0.54531,0.54536,0.55083,0.55116,0.55218,0.55297,0.55564,0.55609,0.5565,0.55687,0.54072,0.54145,0.54157,0.54496,0.54509,0.5483,0.54886,0.54949,0.55156,0.55296,0.53195,0.53393,0.53573,0.53695,0.53758,0.54049,0.54118,0.5417,0.54324,0.54356,0.52484,0.52508,0.52683,0.52706,0.52818,0.52875,0.52966,0.53061,0.53289,0.53358,0.51085,0.51206,0.51421,0.51708,0.5187,0.52059,0.52194,0.52271,0.52276,0.52672,0.49848,0.50144,0.50557,0.50787,0.50829,0.51125,0.51211,0.51326,0.51565,0.51714,0.48653,0.4887,0.49452,0.49507,0.49552,0.49699,0.49798,0.49894,0.5032,0.50379,0.47408,0.47604,0.48006,0.48265,0.48439,0.48543,0.48603,0.48656,0.48884,0.49031,0.45794,0.46011,0.46639,0.46692,0.46893,0.47072,0.471,0.47151,0.47397,0.47935,0.44163,0.44425,0.45195,0.45375,0.45567,0.45747,0.45783,0.45827,0.46006,0.46454,0.42601,0.42672,0.42984,0.43513,0.43656,0.44055,0.44145,0.44414,0.44444,0.45072,0.4117,0.41545,0.42119,0.42261,0.42561,0.4264,0.42655,0.42735,0.42819,0.43444,0.39273,0.3951,0.40505,0.4056,0.40894,0.40898,0.40921,0.41118,0.41345,0.41854,0.36773,0.3792,0.38631,0.3884,0.39224,0.3925,0.39261,0.39283,0.39462,0.40255,0.35684,0.35967,0.37017,0.37288,0.37489,0.37509,0.37516,0.37545,0.37719,0.38378,0.34025,0.34363,0.34526,0.34604,0.35103,0.35142,0.35745,0.35796,0.35898,0.36304,0.28528,0.32265,0.32508,0.33545,0.33717,0.33796,0.33882,0.3389,0.34015,0.34837,0.30355,0.30798,0.30954,0.31894,0.31993,0.32094,0.3217,0.32198,0.3237,0.33065,0.28761,0.29177,0.29806,0.30087,0.30313,0.30321,0.30424,0.3047,0.30637,0.31343,0.26954,0.27299,0.28083,0.2837,0.28523,0.28531,0.28739,0.28838,0.28842,0.29556,0.25372,0.25744,0.26468,0.2659,0.26713,0.26899,0.26978,0.27045,0.27046,0.27805,0.23819,0.23941,0.24744,0.24937,0.25236,0.25279,0.25327,0.25359,0.25502,0.2606,0.22179,0.2251,0.23298,0.23339,0.23531,0.23584,0.23651,0.23722,0.23797,0.24062,0.20735,0.2088,0.2162,0.21901,0.21934,0.22058,0.22116,0.22169,0.22182,0.22823,0.19492,0.19671,0.20225,0.20433,0.20476,0.20518,0.20531,0.20585,0.20748,0.213,0.17927,0.18147,0.18833,0.18944,0.19024,0.19213,0.19216,0.19266,0.19331,0.1984,0.17382,0.1744,0.1764,0.1769,0.17729,0.17881,0.17894,0.18347,0.19675,0.37218,0.15581,0.15622,0.16074,0.16265,0.16336,0.16447,0.1646,0.16521,0.1656,0.16967,0.14254,0.1438,0.14966,0.15034,0.1505,0.15104,0.15189,0.15233,0.15304,0.15648,0.13098,0.13113,0.13682,0.13869,0.13886,0.13894,0.14048,0.14116,0.14129,0.14377,0.12056,0.12082,0.12548,0.12698,0.12719,0.12741,0.12792,0.12917,0.13133,0.13764,0.11031,0.111,0.11496,0.11614,0.11642,0.11672,0.11678,0.11828,0.11837,0.12052,0.10051,0.10068,0.10453,0.10555,0.10625,0.10638,0.10691,0.10703,0.10926,0.51488,0.09128,0.091423,0.094052,0.095298,0.095938,0.096095,0.096352,0.096818,0.097909,0.098597,0.082033,0.08217,0.08437,0.085531,0.086164,0.086383,0.086475,0.086661,0.088244,0.08838,0.072969,0.073527,0.074773,0.075717,0.076313,0.076466,0.076738,0.07693,0.078092,0.079477,0.063768,0.064294,0.065141,0.066905,0.06694,0.067393,0.067409,0.067442,0.068087,0.069193,0.054148,0.054945,0.055327,0.05588,0.056884,0.056981,0.057102,0.057656,0.057702,0.059263,0.04435,0.045258,0.045377,0.04555,0.046681,0.046729,0.046919,0.047035,0.047711,0.049111,0.033687,0.034184,0.034477,0.034714,0.035182,0.035557,0.035772,0.035974,0.036763,0.03832,0.02197,0.022231,0.022469,0.02293,0.023467,0.023502,0.023976,0.02535,0.026357,0.033391,0.0092821,0.0094572,0.010045,0.010352,0.010781,0.012464,0.012622,0.013357,0.013782,0.022832,0.0013403,0.0018518,0.0026958,0.0032761,0.0033737,0.0035797,0.0040272,0.004115,0.0041963,0.0042162,0.01314,0.013191,0.014589,0.015555,0.015572,0.01564,0.01596,0.016172,0.016257,0.016263,0.022932,0.022999,0.02413,0.024627,0.024744,0.024972,0.025156,0.025397,0.025419,0.025487,0.028823,0.029137,0.029359,0.029635,0.030073,0.030448,0.030676,0.030753,0.031002,0.031224,0.031276,0.031293,0.031342,0.031594,0.031653,0.032062,0.032161,0.032706,0.033018,0.033478,0.030639,0.031047,0.031554,0.031558,0.031837,0.032363,0.032696,0.032814,0.033274,0.035517,0.029008,0.02964,0.030149,0.030177,0.030328,0.030527,0.03116,0.031718,0.032621,0.036348,0.027146,0.027316,0.028154,0.028176,0.028233,0.028348,0.02863,0.028744,0.028908,0.028927,0.025076,0.025441,0.025613,0.025721,0.026033,0.026113,0.026171,0.026248,0.026596,0.026632,0.022534,0.022766,0.023193,0.023353,0.023379,0.023615,0.023785,0.023797,0.023979,0.024038,0.020254,0.020482,0.020882,0.020885,0.020971,0.021136,0.021181,0.021312,0.021407,0.021426,0.01836,0.018521,0.018604,0.018873,0.018876,0.019041,0.01905,0.01912,0.01941,0.019871,0.016106,0.016334,0.01659,0.016599,0.01675,0.016805,0.016819,0.016874,0.017268,0.13918,0.014372,0.0144,0.014659,0.014819,0.014822,0.015165,0.015273,0.015347,0.015472,0.016176,0.0127,0.012769,0.013045,0.013184,0.013394,0.01399,0.01421,0.014564,0.014889,0.027987,0.011197,0.011246,0.011427,0.011465,0.011492,0.011495,0.011506,0.011655,0.011829,0.020662,0.0098239,0.009928,0.0099387,0.010003,0.010031,0.010069,0.010197,0.010974,0.011642,0.57914,0.0086168,0.0086362,0.0087523,0.0087778,0.0088145,0.0089183,0.0089277,0.0089796,0.0091143,0.0096512,0.0075617,0.0076279,0.0076566,0.0076631,0.0076918,0.0077235,0.0077479,0.0077751,0.0079453,0.0092854,0.0066411,0.0066434,0.0067021,0.0067103,0.0067272,0.0067402,0.0068043,0.0068186,0.0069346,0.010249,0.0057148,0.0057532,0.0057721,0.0057887,0.0058052,0.0058502,0.0058581,0.0058943,0.006032,0.0060543,0.0049498,0.0050185,0.0050505,0.0050861,0.0051189,0.0051325,0.0053841,0.0054397,0.0086361,0.021786,0.0042615,0.0042968,0.0043219,0.0043223,0.004353,0.0043791,0.0043851,0.0044178,0.0044446,0.0045632,0.0034924,0.0035369,0.003562,0.0036192,0.0036228,0.0036344,0.0036829,0.0038855,0.0039509,0.0043242,0.00084415,0.00097023,0.0010053,0.0011611,0.0012239,0.0015015,0.0015243,0.0016558,0.016229,0.15082,0.0025851,0.0026455,0.0027084,0.002733,0.0027699,0.0027834,0.0027849,0.0028032,0.0030612,0.0045775,0.0024628,0.0024675,0.0024826,0.0024859,0.0024868,0.0024876,0.0024996,0.0025088,0.00254,0.0025419,0.0021412,0.002166,0.0021669,0.0021738,0.0021763,0.0021863,0.0022045,0.0022574,0.0023375,0.0025761,0.0018678,0.0018793,0.0018864,0.0018955,0.001902,0.0019271,0.0021118,0.0023295,0.0045113,0.0058358,0.0016025,0.0016054,0.0016209,0.0016332,0.0016365,0.0016528,0.0016735,0.0017115,0.0020611,0.029972,0.0013724,0.0013777,0.001389,0.0013951,0.0014026,0.0014115,0.0014373,0.0014442,0.0058858,0.16903,0.0011922,0.0011963,0.0012002,0.0012059,0.0012104,0.0012138,0.0012223,0.0012282,0.0049946,0.037922,0.0010299,0.0010303,0.0010376,0.0010396,0.0010511,0.0010542,0.0010624,0.0010724,0.0011189,0.0011712,0.00087029,0.00087092,0.00087834,0.00088098,0.00088427,0.00089046,0.00090538,0.00091449,0.00092496,0.00093612,0.00073667,0.00073873,0.00074256,0.00074636,0.00075485,0.00075613,0.0007667,0.0010449,0.16376,0.68343,0.00062195,0.00062348,0.00062594,0.00063639,0.00063671,0.00064001,0.00064426,0.00064921,0.00065422,0.00078239,0.00051462,0.00051896,0.00052329,0.00052718,0.00052942,0.00053153,0.00053362,0.00053782,0.00054714,0.010769,0.00039537,0.00039813,0.0004001,0.00040941,0.00041049,0.00041117,0.00041442,0.00042136,0.00043481,0.00044094,0.00023655,0.00026648,0.00027773,0.0002833,0.00028355,0.0002964,0.00029847,0.00030245,0.00057165,0.0079777,0.00031846,0.00032024,0.00032274,0.00032291,0.00032513,0.00032683,0.00032706,0.00032751,0.00033457,0.00033973,0.00025356,0.00025715,0.00025838,0.00025994,0.00026209,0.0002664,0.00026916,0.0002725,0.00028794,0.00079724,0.00019877,0.00021077,0.00021528,0.00022423,0.00022488,0.00022663,0.00022706,0.00023035,0.00023096,0.0015766,0.00017284,0.0001745,0.00017657,0.00018073,0.00018094,0.00018189,0.00018334,0.00018463,0.0004047,0.0010284,0.00010992,0.0001354,0.00013988,0.000142,0.00014299,0.00014474,0.00014664,0.00014954,0.00014957,0.00015204,7.6474e-05,0.00011207,0.00011328,0.00011668,0.00011872,0.00012103,0.00012208,0.00012517,0.00012574,0.00063718,6.9306e-05,7.3397e-05,8.6393e-05,8.7611e-05,9.0615e-05,9.126e-05,9.3389e-05,9.5809e-05,0.00010189,0.0001023,4.0316e-05,5.0857e-05,6.3605e-05,7.4346e-05,7.5239e-05,7.7652e-05,7.8676e-05,8.7645e-05,0.00060741,0.0015004,2.7455e-05,2.9021e-05,3.3493e-05,3.7556e-05,4.4172e-05,4.6011e-05,6.0429e-05,0.00050165,0.0015857,0.65348,2.956e-05,3.1682e-05,4.6937e-05,4.7096e-05,5.8152e-05,5.9113e-05,6.5005e-05,0.00014258,0.0019887,0.029628,1.1182e-05,2.7191e-05,3.0248e-05,3.5692e-05,3.9021e-05,4.7911e-05,4.889e-05,5.3887e-05,0.0023429,0.0050116	0.58709,0.58875,0.58371,0.58596,0.5818,0.58478,0.57805,0.58079,0.57454,0.57483,0.56885,0.57344,0.56398,0.56896,0.5576,0.56462,0.55254,0.55755,0.54615,0.54955,0.53584,0.53926,0.52522,0.53494,0.51619,0.52519,0.50648,0.5145,0.49388,0.50459,0.48039,0.4912,0.46759,0.47951,0.45106,0.46518,0.4358,0.45084,0.42169,0.4362,0.405,0.41947,0.38802,0.40337,0.3705,0.38719,0.32276,0.36939,0.33702,0.35206,0.31903,0.33501,0.29942,0.31636,0.28382,0.29825,0.26756,0.28246,0.25014,0.26505,0.23366,0.24732,0.2234,0.23224,0.216,0.23019,0.19026,0.20192,0.1768,0.18739,0.1636,0.17426,0.15124,0.15957,0.13929,0.14686,0.12738,0.1348,0.11669,0.12303,0.10651,0.11166,0.096235,0.10138,0.086394,0.090127,0.076636,0.080066,0.066991,0.069142,0.057137,0.058512,0.046538,0.047699,0.03544,0.036017,0.023028,0.023147,0.0096098,0.010734,0.0040765,0.0042982,0.016285,0.016829,0.025193,0.026396,0.030343,0.032063,0.03214,0.034164,0.031779,0.034095,0.030521,0.032372,0.028853,0.029993,0.025819,0.027836,0.023625,0.024701,0.02111,0.02207,0.020034,0.022614,0.016767,0.017485,0.014927,0.015386,0.013199,0.013516,0.011628,0.012138,0.010123,0.0104,0.0089196,0.0091031,0.0080716,1.4124,0.0067802,0.0069147,0.0059454,0.006058,0.0052159,0.014667,0.0044567,0.0045735,0.0037139,0.0037164,0.0008285,0.0010101,0.0027549,0.0029035,0.0025207,0.002649,0.0022509,0.0041697,0.0019029,0.0019935,0.0016487,0.0019353,0.0014274,0.0014497,0.0012437,0.0028006,0.0010474,0.0010771,0.00088698,0.0009999,0.00074404,0.00076862,0.00062598,0.00065134,0.00052304,0.00053661,0.00041022,0.00042093,0.00029996,0.00032591,0.00033217,0.00033854,0.0002656,0.00091515,0.00019953,0.00020714,0.00013677,0.00018024,0.00014331,0.00014666,9.6143e-05,0.00010639,8.014e-05,8.4977e-05,7.5422e-05,0.00016855,4.2955e-05,4.5302e-05,1.8716e-05,4.9618e-05,3.1116e-05,0.00034469
