omega,Re_G,Im_G
1.712737779734654282e+02,-2.911854052640476358e-03,-1.937485788775954512e-04
1.738753220581455139e+02,-2.857817811958599657e-03,-2.382631066730910203e-04
1.765163820086202122e+02,-2.814778178378904948e-03,-2.818347733607572819e-04
1.791975580467572229e+02,-2.781483199216825720e-03,-3.224073442274082201e-04
1.819194595114279309e+02,-2.756522161308578873e-03,-3.580935455071181301e-04
1.846827049969889174e+02,-2.738365414235117111e-03,-3.872370830623843557e-04
1.874879224938673303e+02,-2.725406772541378621e-03,-4.084652049673108106e-04
1.903357495312813512e+02,-2.716006894655781725e-03,-4.207296383745205660e-04
1.932268333221286127e+02,-2.708536536580854939e-03,-4.233345270131683852e-04
1.961618309100753663e+02,-2.701418298308287495e-03,-4.159503160561789500e-04
1.991414093188799086e+02,-2.693165820372427945e-03,-3.986132836328960057e-04
2.021662457039840604e+02,-2.682419227081355578e-03,-3.717112278201212131e-04
2.052370275064072302e+02,-2.667976050208965746e-03,-3.359559534292114267e-04
2.083544526089782210e+02,-2.648816611218284770e-03,-2.923442256953195212e-04
2.115192294949392817e+02,-2.624123634147802753e-03,-2.421090721344220883e-04
2.147320774089608904e+02,-2.593295364091659835e-03,-1.866636351155620554e-04
2.179937265206007169e+02,-2.555952245882044983e-03,-1.275402990585854199e-04
2.213049180902459909e+02,-2.511937021540806576e-03,-6.632758020161315751e-05
2.246664046375765906e+02,-2.461308598363884208e-03,-4.607630736449192844e-06
2.280789501125866821e+02,-2.404329988123000278e-03,5.610310444594572907e-05
2.315433300692042735e+02,-2.341450851089706218e-03,1.144078160819043689e-04
2.350603318415479066e+02,-2.273285515187181867e-03,1.690756157532060224e-04
2.386307547228605301e+02,-2.200587132296799326e-03,2.190786901061518219e-04
2.422554101471612569e+02,-2.124218881063047806e-03,2.636191719668102965e-04
2.459351218736564704e+02,-2.045123365543127271e-03,3.021448768156403432e-04
2.496707261739516923e+02,-1.964290960187933116e-03,3.343539687540615234e-04
2.534630720221074967e+02,-1.882728283078993151e-03,3.601887697482536368e-04
2.573130212875818188e+02,-1.801427639334020597e-03,3.798195454882627312e-04
2.612214489311033958e+02,-1.721338312060459496e-03,3.936195606207390681e-04
2.651892432035200500e+02,-1.643340652639964502e-03,4.021328411902585402e-04
2.692173058476676601e+02,-1.568223370573995417e-03,4.060366426118207708e-04
2.733065523033044428e+02,-1.496664815639184645e-03,4.061004755882924398e-04
2.774579119151600821e+02,-1.429218635850118112e-03,4.031437471027806405e-04
2.816723281441429094e+02,-1.366303835558241222e-03,3.979941329679608452e-04
2.859507587817562353e+02,-1.308199660109874221e-03,3.914484573749132490e-04
2.902941761677714680e+02,-1.255045032546299628e-03,3.842377870584002251e-04
2.947035674112071888e+02,-1.206842401255091290e-03,3.769982029572898339e-04
2.991799346146650578e+02,-1.163465735857339284e-03,3.702481848539305532e-04
3.037242951020733699e+02,-1.124672111333826878e-03,3.643734439214312741e-04
3.083376816498894755e+02,-1.090116487652137769e-03,3.596193934312109366e-04
3.130211427218143854e+02,-1.059368860156771099e-03,3.560912616395467281e-04
3.177757427070725385e+02,-1.031933353513459460e-03,3.537613465968870042e-04
3.226025621623103348e+02,-1.007268312449142479e-03,3.524827186519182386e-04
3.275026980571699937e+02,-9.848068608755752157e-04,3.520082441455102407e-04
3.324772640235924541e+02,-9.639771099856676850e-04,3.520137704488119322e-04
3.375273906089078082e+02,-9.442214630552645677e-04,3.521239801971521536e-04
3.426542255327696012e+02,-9.250143325424953211e-04,3.519395578069958036e-04
3.478589339479922842e+02,-9.058778381924210976e-04,3.510641211318292834e-04
3.531426987053488915e+02,-8.863949299183562780e-04,3.491296216978998640e-04
3.585067206223944822e+02,-8.662198274776017337e-04,3.458189068479486372e-04
3.639522187563688362e+02,-8.450853137289254108e-04,3.408844627079410383e-04
3.694804306812469008e+02,-8.228069557500994335e-04,3.341625282003105740e-04
3.750926127689962755e+02,-7.992842064144869973e-04,3.255820309110944721e-04
3.807900404751076167e+02,-7.744984724831621703e-04,3.151681374914568068e-04
3.865740086284613994e+02,-7.485084232457667186e-04,3.030404140497867244e-04
3.924458317255979978e+02,-7.214427708727294553e-04,2.894059768106076180e-04
3.984068442294575334e+02,-6.934909545006535947e-04,2.745480992759792571e-04
4.044584008726570801e+02,-6.648921400385018887e-04,2.588111155061734864e-04
4.106018769653747995e+02,-6.359229869531551893e-04,2.425824887663033391e-04
4.168386687079105855e+02,-6.068847036196228784e-04,2.262730871960480505e-04
4.231701935079940426e+02,-5.780898837111150823e-04,2.102967494803792414e-04
4.295978903029126741e+02,-5.498496027354984883e-04,1.950501888190771249e-04
4.361232198865325245e+02,-5.224612392690647367e-04,1.808942587330202717e-04
4.427476652412862563e+02,-4.961974273070615671e-04,1.681374938789989559e-04
4.494727318752044312e+02,-4.712964943224817738e-04,1.570226411402413091e-04
4.562999481640638919e+02,-4.479546865539529854e-04,1.477168016886971913e-04
4.632308656987373183e+02,-4.263203601739679049e-04,1.403055074907025301e-04
4.702670596378147252e+02,-4.064903134653047312e-04,1.347909065128709283e-04
4.774101290655831349e+02,-3.885082559714342354e-04,1.310940049808750896e-04
4.846616973554432661e+02,-3.723654414516663902e-04,1.290606849806003043e-04
4.920234125388463440e+02,-3.580032875688810012e-04,1.284710713675696336e-04
4.994969476798347614e+02,-3.453178795410627444e-04,1.290516404578861964e-04
5.070840012552720850e+02,-3.341660244114419420e-04,1.304893826384184718e-04
5.147862975408479542e+02,-3.243726534570556819e-04,1.324472047021241217e-04
5.226055870029466632e+02,-3.157391665875863840e-04,1.345797922273281322e-04
5.305436466964679312e+02,-3.080524124475791936e-04,1.365490928770876633e-04
5.386022806686901276e+02,-3.010938959831788164e-04,1.380387016822748336e-04
5.467833203692676989e+02,-2.946488800498470173e-04,1.387664603355043269e-04
5.550886250664572117e+02,-2.885149818051269133e-04,1.384947487265419941e-04
5.635200822696641580e+02,-2.825100104119349087e-04,1.370380559762296446e-04
5.720796081584094281e+02,-2.764786756448700533e-04,1.342675915626534433e-04
5.807691480178109487e+02,-2.702979966543450630e-04,1.301128804611778600e-04
5.895906766806778023e+02,-2.638812052245809170e-04,1.245604035555458733e-04
5.985461989763253996e+02,-2.571800074463448382e-04,1.176495472995225944e-04
6.076377501862008330e+02,-2.501851828011769641e-04,1.094662289715941927e-04
6.168673965064340337e+02,-2.429254958650206575e-04,1.001346807313896470e-04
6.262372355174118184e+02,-2.354650229211552315e-04,8.980795967439281213e-05
6.357493966604861271e+02,-2.278990032692773671e-04,7.865779751844992340e-05
6.454060417219225201e+02,-2.203484166723723714e-04,6.686439816150357984e-05
6.552093653241997799e+02,-2.129535125307557841e-04,5.460679272359381109e-05
6.651615954247715763e+02,-2.058665685512328647e-04,4.205429434714358372e-05
6.752649938224046764e+02,-1.992441597924998753e-04,2.935949539431548239e-05
6.855218566712079564e+02,-1.932392812165617535e-04,1.665316498283830882e-05
6.959345150024686291e+02,-1.879936073462817880e-04,4.041263770238057162e-06
7.065053352544156269e+02,-1.836302294743741292e-04,-8.395833804075714113e-06
7.172367198100292853e+02,-1.802471406892047767e-04,-2.060198635861487659e-05
7.281311075430202209e+02,-1.779117605984481543e-04,-3.254197359170429849e-05
7.391909743721010955e+02,-1.766567096149751492e-04,-4.419655395404564757e-05
7.504188338236787104e+02,-1.764770248273705988e-04,-5.555632090126216838e-05
7.618172376030884152e+02,-1.773289516880383054e-04,-6.661485837577973967e-05
7.733887761745135094e+02,-1.791303912334063497e-04,-7.736176547934459080e-05
7.851360793497052555e+02,-1.817630348502907722e-04,-8.777613708704778972e-05
7.970618168856494776e+02,-1.850761268655798375e-04,-9.782107612371637728e-05
8.091686990913101454e+02,-1.888917835202175155e-04,-1.074397944511584768e-04
8.214594774435890940e+02,-1.930117229033134763e-04,-1.165537576548469900e-04
8.339369452126414899e+02,-1.972251774997602070e-04,-1.250632583791322361e-04
8.466039380966908539e+02,-2.013178230021450688e-04,-1.328506748369817636e-04
8.594633348664843879e+02,-2.050813425015785008e-04,-1.397865294757161259e-04
8.725180580195390121e+02,-2.083234410013012905e-04,-1.457383353710706153e-04
8.857710744443238582e+02,-2.108779188228493418e-04,-1.505820220428222278e-04
8.992253960945321296e+02,-2.126144985826750045e-04,-1.542156705497954583e-04
9.128840806735939850e+02,-2.134481028627788213e-04,-1.565750313762270807e-04
9.267502323295873339e+02,-2.133472511994249921e-04,-1.576502954775405030e-04
9.408270023607035455e+02,-2.123413012798947008e-04,-1.575034068646008478e-04
9.551175899314290518e+02,-2.105262763880677568e-04,-1.562851828754707739e-04
9.696252427996056440e+02,-2.080690585322120256e-04,-1.542514261008154364e-04
9.843532580545304427e+02,-2.052097680664832779e-04,-1.517772448451637501e-04
9.993049828662764185e+02,-2.022622233294191219e-04,-1.493687908561414091e-04
1.014483815246384665e+03,-1.996123579972586271e-04,-1.476716957484747184e-04
1.029893204820116125e+03,-1.977146463481016525e-04,-1.474755754699019761e-04
1.045536653610432950e+03,-1.970865043107172809e-04,-1.497140797707130488e-04
1.061417716833886971e+03,-1.983008079640136145e-04,-1.554601174933445407e-04
1.077540003708598533e+03,-2.019766178944504276e-04,-1.659160363151057638e-04
1.093907178274506350e+03,-2.087683494992331745e-04,-1.823987104482283073e-04
1.110522960226078794e+03,-2.193535805261603855e-04,-2.063196607433592789e-04
1.127391125757671034e+03,-2.344197685314464152e-04,-2.391605254477013887e-04
1.144515508421724235e+03,-2.546501697492375982e-04,-2.824443398264930849e-04
1.161899999999999864e+03,-2.807092938555966199e-04,-3.377032730949025563e-04
