0.49909,0.53602,0.57568,0.61827,0.66402,0.71315,0.76591,0.82258,0.88345,0.94881,1.019,1.0944,1.1754,1.2624,1.3558,1.4561,1.5638,1.6795,1.8038,1.9372,2.0806,2.2345,2.3998,2.5774,2.7681,2.9729,3.1929,3.4291,3.6828,3.9553,4.248,4.5623,4.8998,5.2624,5.6517,6.0699,6.519,7.0013,7.5193,8.0757,8.6732,9.3149,10.004,10.744,11.539,12.393,13.31,14.295,15.353,16.488,17.708,19.019,20.426,21.937,23.56,25.303,27.176,29.186,31.346,33.665,36.156,38.831,41.704,44.79,48.104,51.663,55.486,59.591,64,68.735,73.821,79.283,85.149,91.449,98.215,105.48,113.29,121.67,130.67,140.34,150.72,161.88,173.85,186.72,200.53,215.37,231.3,248.42,266.8,286.54,307.74,330.51,354.96,381.22,409.43,439.72,472.26,507.2,544.73,585.03
1.2057,1.5053,0.56152,0.88294,0.71945,0.55834,1.0899,1.5133,0.26067,0.98864,1.11,0.48491,0.56687,0.70083,0.12902,0.99413,0.55663,1.2558,1.3217,0.70698,1.2473,0.27512,0.76467,0.846,1.1083,0.49045,0.44882,0.8769,0.76158,0.21805,0.52327,0.20488,1.0686,1.0871,0.30283,1.0271,1.1919,0.74656,0.30966,0.45398,0.81868,1.4122,0.32196,0.41651,0.98126,0.73736,0.41637,0.7188,0.5002,1.2528,0.29306,0.24231,0.83013,0.24135,0.1638,0.087116,0.18311,0.1788,0.15994,0.11881,0.94913,0.29859,0.4274,0.17174,0.11174,0.25529,0.13241,0.39255,0.19946,0.2861,0.12756,0.13358,0.10001,1.091,0.47762,0.12166,0.63043,1.3923,0.2695,0.10225,0.52752,0.18429,0.34236,1.4038,0.21857,0.11034,0.51303,1.3522,0.52692,0.15251,0.36293,0.1487,1.4139,0.13031,0.29493,1.3718,0.27454,0.12261,0.088675,0.079377
0.41928,1.3096,-2.3827,-0.85796,-1.1384,-2.9178,0.030274,-0.13146,1.4981,-2.5006,-2.3972,2.4209,-2.3154,-2.3945,1.4718,-2.1093,0.45678,-2.3517,-2.364,-2.2091,-2.3258,0.75467,-1.1255,-2.6065,-2.3137,-2.3716,-2.4014,-0.83252,-1.9708,-1.094,-1.49,2.9538,-2.096,-2.2699,-1.4239,-2.2781,-2.252,-1.8435,-1.227,-2.0518,-2.0247,-2.2595,-2.2764,-1.8285,-2.3579,-1.6775,-1.7134,-1.9138,-2.0255,-1.609,-1.4662,-1.2066,-1.8442,-1.5066,-1.7068,-1.5057,-1.5154,-1.5335,-1.5154,-1.4001,-2.1801,-1.6483,-1.9859,-1.8851,-1.7086,-1.9343,-1.7232,-2.1252,-2.1248,-2.1377,-1.9757,-1.7518,-1.8846,-2.285,-2.1948,-2.0529,-2.2212,-2.3596,-2.2252,-2.1354,-2.2632,-2.0484,-2.2288,-2.3541,-2.3407,-2.0682,-2.316,-2.3532,-2.3297,-2.2018,-2.3876,-2.3204,-2.3585,-2.3143,-2.345,-2.3666,-2.3584,-2.4524,-2.415,-2.3514
